39.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
02:36:47.0 (346895046)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@b214780"|0x5f7baade
02:36:47.0 (346918991)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:47.0 (346950247)|STATEMENT_EXECUTE|[152]
02:36:47.0 (346960485)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:47.0 (346976401)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:47.0 (347028722)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@5000c17f"|0x5000c17f
02:36:47.0 (347033956)|STATEMENT_EXECUTE|[150]
02:36:47.0 (347035063)|STATEMENT_EXECUTE|[151]
02:36:47.0 (347345566)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:47.0 (347358099)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:47.0 (347432123)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@11a13fb6"|0x3f590f95
02:36:47.0 (347461178)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:47.0 (347494122)|STATEMENT_EXECUTE|[152]
02:36:47.0 (347505208)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:47.0 (347521435)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:47.0 (347573295)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@4cda2a26"|0x4cda2a26
02:36:47.0 (347577485)|STATEMENT_EXECUTE|[150]
02:36:47.0 (347578664)|STATEMENT_EXECUTE|[151]
02:36:47.0 (347704948)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:47.0 (347715001)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:47.0 (347787308)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@95f7d8e1"|0x47de2b03
02:36:47.0 (347814718)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:47.0 (347846768)|STATEMENT_EXECUTE|[152]
02:36:47.0 (347857046)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:47.0 (347872169)|VARIABLE_SCOPE_BEGIN|[150]|sfield|Schema.SObjectField|true|false
02:36:47.0 (347923536)|VARIABLE_ASSIGNMENT|[150]|sfield|"common.apex.runtime.impl.ApexFieldToken@73e702d"|0x73e702d
02:36:47.0 (347927674)|STATEMENT_EXECUTE|[150]
02:36:47.0 (347928893)|STATEMENT_EXECUTE|[151]
02:36:47.0 (348077820)|HEAP_ALLOCATE|[151]|Bytes:8
02:36:47.0 (348091346)|VARIABLE_SCOPE_BEGIN|[151]|fieldDescResult|Schema.DescribeFieldResult|true|false
02:36:47.0 (348182597)|VARIABLE_ASSIGNMENT|[151]|fieldDescResult|"common.api.soap.wsdl.Field@a08e2431"|0x6d8dea19
02:36:47.0 (348213477)|HEAP_ALLOCATE|[152]|Bytes:12
02:36:47.0 (348256686)|STATEMENT_EXECUTE|[152]
02:36:47.0 (348268803)|HEAP_ALLOCATE|[150]|Bytes:5
02:36:47.0 (348282284)|VARIABLE_ASSIGNMENT|[150]|sfield|null|
02:36:47.0 (348300495)|HEAP_ALLOCATE|[158]|Bytes:4
02:36:47.0 (348412849)|HEAP_ALLOCATE|[158]|Bytes:112
02:36:47.0 (348435971)|HEAP_ALLOCATE|[158]|Bytes:28
02:36:47.0 (348478005)|HEAP_ALLOCATE|[158]|Bytes:5
02:36:47.0 (348497542)|VARIABLE_SCOPE_BEGIN|[158]|fieldKey|String|false|false
02:36:47.0 (348508043)|VARIABLE_ASSIGNMENT|[158]|fieldKey|"MasterRecordId"
02:36:47.0 (348510789)|STATEMENT_EXECUTE|[158]
02:36:47.0 (348511782)|STATEMENT_EXECUTE|[159]
02:36:47.0 (348519439)|HEAP_ALLOCATE|[159]|Bytes:4
02:36:47.0 (348552076)|VARIABLE_SCOPE_BEGIN|[159]|lookupIds|Set<Id>|true|false
02:36:47.0 (348577038)|VARIABLE_ASSIGNMENT|[159]|lookupIds|[]|0x5b3d5298
02:36:47.0 (348579852)|STATEMENT_EXECUTE|[160]
02:36:47.0 (348591440)|HEAP_ALLOCATE|[160]|Bytes:4
02:36:47.0 (348609296)|VARIABLE_SCOPE_BEGIN|[160]|lookupMap|Map<Id,List<ANY>>|true|false
02:36:47.0 (348632844)|VARIABLE_ASSIGNMENT|[160]|lookupMap|{}|0xeea3ad4
02:36:47.0 (348681049)|HEAP_ALLOCATE|[163]|Bytes:5
02:36:47.0 (348701277)|HEAP_ALLOCATE|[163]|Bytes:284
02:36:47.0 (348724249)|VARIABLE_SCOPE_BEGIN|[163]|item|Object|false|false
02:36:47.0 (348739540)|VARIABLE_ASSIGNMENT|[163]|item|"Map of size 70 too large to display"
02:36:47.0 (348742691)|STATEMENT_EXECUTE|[163]
02:36:47.0 (348743852)|STATEMENT_EXECUTE|[164]
02:36:47.0 (348749563)|VARIABLE_SCOPE_BEGIN|[164]|mItem|Map<String,ANY>|true|false
02:36:47.0 (348756458)|VARIABLE_ASSIGNMENT|[164]|mItem|"Map of size 70 too large to display"|0x409671f0
02:36:47.0 (348795204)|STATEMENT_EXECUTE|[165]
02:36:47.0 (348797433)|STATEMENT_EXECUTE|[166]
02:36:47.0 (348832738)|VARIABLE_SCOPE_BEGIN|[166]|lookupId|Id|false|false
02:36:47.0 (348839656)|VARIABLE_ASSIGNMENT|[166]|lookupId|null
02:36:47.0 (348842742)|STATEMENT_EXECUTE|[167]
02:36:47.0 (348852856)|HEAP_ALLOCATE|[163]|Bytes:5
02:36:47.0 (348868697)|VARIABLE_ASSIGNMENT|[163]|item|null
02:36:47.0 (348894274)|STATEMENT_EXECUTE|[178]
02:36:47.0 (348903788)|HEAP_ALLOCATE|[158]|Bytes:5
02:36:47.0 (348914406)|VARIABLE_SCOPE_BEGIN|[158]|fieldKey|String|false|false
02:36:47.0 (348921225)|VARIABLE_ASSIGNMENT|[158]|fieldKey|"AccountId"
02:36:47.0 (348923330)|STATEMENT_EXECUTE|[158]
02:36:47.0 (348924564)|STATEMENT_EXECUTE|[159]
02:36:47.0 (348928179)|HEAP_ALLOCATE|[159]|Bytes:4
02:36:47.0 (348937589)|VARIABLE_SCOPE_BEGIN|[159]|lookupIds|Set<Id>|true|false
02:36:47.0 (348953118)|VARIABLE_ASSIGNMENT|[159]|lookupIds|[]|0x424986d9
02:36:47.0 (348955533)|STATEMENT_EXECUTE|[160]
02:36:47.0 (348958967)|HEAP_ALLOCATE|[160]|Bytes:4
02:36:47.0 (348964752)|VARIABLE_SCOPE_BEGIN|[160]|lookupMap|Map<Id,List<ANY>>|true|false
02:36:47.0 (348973686)|VARIABLE_ASSIGNMENT|[160]|lookupMap|{}|0x7351b59a
02:36:47.0 (348995249)|HEAP_ALLOCATE|[163]|Bytes:5
02:36:47.0 (349008117)|HEAP_ALLOCATE|[163]|Bytes:284
02:36:47.0 (349020157)|VARIABLE_SCOPE_BEGIN|[163]|item|Object|false|false
02:36:47.0 (349031996)|VARIABLE_ASSIGNMENT|[163]|item|"Map of size 70 too large to display"
02:36:47.0 (349034981)|STATEMENT_EXECUTE|[163]
02:36:47.0 (349036134)|STATEMENT_EXECUTE|[164]
02:36:47.0 (349040309)|VARIABLE_SCOPE_BEGIN|[164]|mItem|Map<String,ANY>|true|false
02:36:47.0 (349046002)|VARIABLE_ASSIGNMENT|[164]|mItem|"Map of size 70 too large to display"|0x409671f0
02:36:47.0 (349058187)|STATEMENT_EXECUTE|[165]
02:36:47.0 (349059713)|STATEMENT_EXECUTE|[166]
02:36:47.0 (349071065)|HEAP_ALLOCATE|[166]|Bytes:4
02:36:47.0 (349075456)|VARIABLE_SCOPE_BEGIN|[166]|lookupId|Id|false|false
02:36:47.0 (349125725)|VARIABLE_ASSIGNMENT|[166]|lookupId|"0012800000usoKEAAY"
02:36:47.0 (349130139)|STATEMENT_EXECUTE|[167]
02:36:47.0 (349131198)|STATEMENT_EXECUTE|[168]
02:36:47.0 (349166115)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:36:47.0 (349204923)|STATEMENT_EXECUTE|[169]
02:36:47.0 (349207015)|STATEMENT_EXECUTE|[170]
02:36:47.0 (349211640)|HEAP_ALLOCATE|[170]|Bytes:4
02:36:47.0 (349260616)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:36:47.0 (349267126)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:36:47.0 (349273600)|STATEMENT_EXECUTE|[172]
02:36:47.0 (349320410)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:36:47.0 (349333060)|HEAP_ALLOCATE|[163]|Bytes:5
02:36:47.0 (349349679)|VARIABLE_ASSIGNMENT|[163]|item|null
02:36:47.0 (349361212)|STATEMENT_EXECUTE|[178]
02:36:47.0 (349362879)|STATEMENT_EXECUTE|[179]
02:36:47.0 (349381742)|METHOD_ENTRY|[179]|01p2800000EnCqi|RelatedListDataGridController.getLookupObjects(Set<Id>)
02:36:47.0 (349406524)|VARIABLE_SCOPE_BEGIN|[204]|lookupIds|Set<Id>|true|false
02:36:47.0 (349416171)|VARIABLE_ASSIGNMENT|[204]|lookupIds|["0012800000usoKEAAY"]|0x424986d9
02:36:47.0 (349427346)|HEAP_ALLOCATE|[206]|Bytes:5
02:36:47.0 (349430842)|STATEMENT_EXECUTE|[205]
02:36:47.0 (349432037)|STATEMENT_EXECUTE|[206]
02:36:47.0 (349438110)|HEAP_ALLOCATE|[206]|Bytes:4
02:36:47.0 (349465160)|HEAP_ALLOCATE|[206]|Bytes:4
02:36:47.0 (349507048)|HEAP_ALLOCATE|[206]|Bytes:4
02:36:47.0 (349551275)|VARIABLE_SCOPE_BEGIN|[206]|sobjectType|Schema.SObjectType|true|false
02:36:47.0 (349605287)|VARIABLE_ASSIGNMENT|[206]|sobjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@51a9ca55"|0x51a9ca55
02:36:47.0 (349612248)|STATEMENT_EXECUTE|[207]
02:36:47.0 (349680752)|HEAP_ALLOCATE|[207]|Bytes:4
02:36:47.0 (349706679)|HEAP_ALLOCATE|[207]|Bytes:7
02:36:47.0 (349711072)|VARIABLE_SCOPE_BEGIN|[207]|sobjectName|String|false|false
02:36:47.0 (349717938)|VARIABLE_ASSIGNMENT|[207]|sobjectName|"Account"
02:36:47.0 (349732862)|METHOD_ENTRY|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeObject(String)
02:36:47.0 (349747385)|VARIABLE_SCOPE_BEGIN|[281]|objName|String|false|false
02:36:47.0 (349752377)|VARIABLE_ASSIGNMENT|[281]|objName|"Account"
02:36:47.0 (349760009)|HEAP_ALLOCATE|[282]|Bytes:5
02:36:47.0 (349763676)|STATEMENT_EXECUTE|[281]
02:36:47.0 (349764781)|STATEMENT_EXECUTE|[282]
02:36:47.0 (495465054)|HEAP_ALLOCATE|[282]|Bytes:2432
02:36:47.0 (495501494)|VARIABLE_SCOPE_BEGIN|[282]|schemaMap|Map<String,Schema.SObjectType>|true|false
02:36:47.0 (495969222)|VARIABLE_ASSIGNMENT|[282]|schemaMap|"{acceptedeventrelation=AcceptedEventRelation, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, actionlinkgrouptemplate=ActionLinkGroupTemplate, actionlinktemplate=ActionLinkTemplate, ...}"|0x1349ff39
02:36:47.0 (495980047)|STATEMENT_EXECUTE|[283]
02:36:47.0 (496087969)|VARIABLE_SCOPE_BEGIN|[283]|myObj|Schema.SObjectType|true|false
02:36:47.0 (496156230)|VARIABLE_ASSIGNMENT|[283]|myObj|"common.apex.runtime.impl.ApexSObjectTypeToken@51a9ca55"|0x51a9ca55
02:36:47.0 (496161322)|STATEMENT_EXECUTE|[285]
02:36:47.0 (496247423)|HEAP_ALLOCATE|[285]|Bytes:4
02:36:47.0 (496291996)|HEAP_ALLOCATE|[285]|Bytes:5
02:36:47.0 (496308485)|METHOD_EXIT|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeObject(String)
02:36:47.0 (496318653)|HEAP_ALLOCATE|[209]|Bytes:4
02:36:47.0 (496346971)|METHOD_ENTRY|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeField(String, String)
02:36:47.0 (496359500)|VARIABLE_SCOPE_BEGIN|[288]|fieldName|String|false|false
02:36:47.0 (496371670)|VARIABLE_ASSIGNMENT|[288]|fieldName|"Name"
02:36:47.0 (496376608)|VARIABLE_SCOPE_BEGIN|[288]|objName|String|false|false
02:36:47.0 (496381920)|VARIABLE_ASSIGNMENT|[288]|objName|"Account"
02:36:47.0 (496392648)|HEAP_ALLOCATE|[289]|Bytes:5
02:36:47.0 (496397575)|STATEMENT_EXECUTE|[288]
02:36:47.0 (496399369)|STATEMENT_EXECUTE|[289]
02:36:47.0 (538749657)|HEAP_ALLOCATE|[289]|Bytes:2432
02:36:47.0 (538782662)|VARIABLE_SCOPE_BEGIN|[289]|schemaMap|Map<String,Schema.SObjectType>|true|false
02:36:47.0 (539126452)|VARIABLE_ASSIGNMENT|[289]|schemaMap|"{acceptedeventrelation=AcceptedEventRelation, account=Account, accountcleaninfo=AccountCleanInfo, accountcontactrole=AccountContactRole, accountfeed=AccountFeed, accounthistory=AccountHistory, accountpartner=AccountPartner, accountshare=AccountShare, actionlinkgrouptemplate=ActionLinkGroupTemplate, actionlinktemplate=ActionLinkTemplate, ...}"|0x146c1417
02:36:47.0 (539134505)|STATEMENT_EXECUTE|[290]
02:36:47.0 (539226711)|VARIABLE_SCOPE_BEGIN|[290]|myObj|Schema.SObjectType|true|false
02:36:47.0 (539283252)|VARIABLE_ASSIGNMENT|[290]|myObj|"common.apex.runtime.impl.ApexSObjectTypeToken@51a9ca55"|0x51a9ca55
02:36:47.0 (539288237)|STATEMENT_EXECUTE|[292]
02:36:47.0 (539360797)|HEAP_ALLOCATE|[292]|Bytes:4
02:36:47.0 (542249463)|HEAP_ALLOCATE|[292]|Bytes:284
02:36:47.0 (542291046)|VARIABLE_SCOPE_BEGIN|[292]|myField|Schema.SObjectField|true|false
02:36:47.0 (542382845)|VARIABLE_ASSIGNMENT|[292]|myField|"common.apex.runtime.impl.ApexFieldToken@52e407c8"|0x52e407c8
02:36:47.0 (542387430)|STATEMENT_EXECUTE|[293]
02:36:47.0 (542643041)|HEAP_ALLOCATE|[293]|Bytes:8
02:36:47.0 (542672886)|HEAP_ALLOCATE|[293]|Bytes:5
02:36:47.0 (542688481)|METHOD_EXIT|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeField(String, String)
02:36:47.0 (542695354)|STATEMENT_EXECUTE|[209]
02:36:47.0 (542696875)|STATEMENT_EXECUTE|[210]
02:36:47.0 (542701215)|HEAP_ALLOCATE|[210]|Bytes:21
02:36:47.0 (542704995)|HEAP_ALLOCATE|[212]|Bytes:23
02:36:47.0 (542720529)|HEAP_ALLOCATE|[210]|Bytes:51
02:36:47.0 (542912150)|SOQL_EXECUTE_BEGIN|[210]|Aggregations:0|Select Id, Name From Account Where Id in :lookupIds
02:36:47.0 (545931290)|SOQL_EXECUTE_END|[210]|Rows:1
02:36:47.0 (545952234)|HEAP_ALLOCATE|[210]|Bytes:8
02:36:47.0 (545968052)|HEAP_ALLOCATE|[210]|Bytes:50
02:36:47.0 (546048292)|HEAP_ALLOCATE|[210]|Bytes:8
02:36:47.0 (546084753)|METHOD_EXIT|[179]|01p2800000EnCqi|RelatedListDataGridController.getLookupObjects(Set<Id>)
02:36:47.0 (546098276)|VARIABLE_SCOPE_BEGIN|[179]|lookupObjs|List<SObject>|true|false
02:36:47.0 (546136882)|VARIABLE_ASSIGNMENT|[179]|lookupObjs|[{"Id":"0012800000usoKEAAY","Name":"Dickenson plc"}]|0x6f227a8d
02:36:47.0 (546394050)|HEAP_ALLOCATE|[180]|Bytes:5
02:36:47.0 (546454194)|HEAP_ALLOCATE|[180]|Bytes:12
02:36:47.0 (546489438)|VARIABLE_SCOPE_BEGIN|[180]|lookupObj|SObject|true|false
02:36:47.0 (546514925)|VARIABLE_ASSIGNMENT|[180]|lookupObj|{"Id":"0012800000usoKEAAY","Name":"Dickenson plc"}|0x620bd9f8
02:36:47.0 (546521272)|STATEMENT_EXECUTE|[180]
02:36:47.0 (546649813)|HEAP_ALLOCATE|[181]|Bytes:5
02:36:47.0 (546668554)|HEAP_ALLOCATE|[181]|Bytes:284
02:36:47.0 (546680012)|VARIABLE_SCOPE_BEGIN|[181]|item|Object|false|false
02:36:47.0 (546696909)|VARIABLE_ASSIGNMENT|[181]|item|"Map of size 70 too large to display"
02:36:47.0 (546700418)|STATEMENT_EXECUTE|[181]
02:36:47.0 (546701653)|STATEMENT_EXECUTE|[182]
02:36:47.0 (546708252)|VARIABLE_SCOPE_BEGIN|[182]|mItem|Map<String,ANY>|true|false
02:36:47.0 (546715417)|VARIABLE_ASSIGNMENT|[182]|mItem|"Map of size 70 too large to display"|0x409671f0
02:36:47.0 (546717612)|STATEMENT_EXECUTE|[183]
02:36:47.0 (546718646)|STATEMENT_EXECUTE|[183]
02:36:47.0 (546719698)|STATEMENT_EXECUTE|[184]
02:36:47.0 (546724396)|HEAP_ALLOCATE|[184]|Bytes:6
02:36:47.0 (546737103)|HEAP_ALLOCATE|[184]|Bytes:15
02:36:47.0 (546806753)|HEAP_ALLOCATE|[184]|Bytes:13
02:36:47.0 (546837022)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:36:47.0 (546859582)|HEAP_ALLOCATE|[181]|Bytes:5
02:36:47.0 (546887999)|VARIABLE_ASSIGNMENT|[181]|item|null
02:36:47.0 (546901775)|HEAP_ALLOCATE|[180]|Bytes:5
02:36:47.0 (546912390)|VARIABLE_ASSIGNMENT|[180]|lookupObj|null|
02:36:47.0 (546922029)|HEAP_ALLOCATE|[158]|Bytes:5
02:36:47.0 (546934581)|VARIABLE_SCOPE_BEGIN|[158]|fieldKey|String|false|false
02:36:47.0 (546941386)|VARIABLE_ASSIGNMENT|[158]|fieldKey|"RecordTypeId"
02:36:47.0 (546944079)|STATEMENT_EXECUTE|[158]
02:36:47.0 (546945300)|STATEMENT_EXECUTE|[159]
02:36:47.0 (546951933)|HEAP_ALLOCATE|[159]|Bytes:4
02:36:47.0 (546966970)|VARIABLE_SCOPE_BEGIN|[159]|lookupIds|Set<Id>|true|false
02:36:47.0 (546987978)|VARIABLE_ASSIGNMENT|[159]|lookupIds|[]|0x41c3df48
02:36:47.0 (546990682)|STATEMENT_EXECUTE|[160]
02:36:47.0 (546994910)|HEAP_ALLOCATE|[160]|Bytes:4
02:36:47.0 (547001454)|VARIABLE_SCOPE_BEGIN|[160]|lookupMap|Map<Id,List<ANY>>|true|false
02:36:47.0 (547012857)|VARIABLE_ASSIGNMENT|[160]|lookupMap|{}|0x7d3b0a91
02:36:47.0 (547036768)|HEAP_ALLOCATE|[163]|Bytes:5
02:36:47.0 (547049753)|HEAP_ALLOCATE|[163]|Bytes:288
02:36:47.0 (547061139)|VARIABLE_SCOPE_BEGIN|[163]|item|Object|false|false
02:36:47.0 (547073538)|VARIABLE_ASSIGNMENT|[163]|item|"Map of size 71 too large to display"
02:36:47.0 (547078035)|STATEMENT_EXECUTE|[163]
02:36:47.0 (547079736)|STATEMENT_EXECUTE|[164]
02:36:47.0 (547086697)|VARIABLE_SCOPE_BEGIN|[164]|mItem|Map<String,ANY>|true|false
02:36:47.0 (547098736)|VARIABLE_ASSIGNMENT|[164]|mItem|"Map of size 71 too large to display"|0x409671f0
02:36:47.0 (547122325)|STATEMENT_EXECUTE|[165]
02:36:47.0 (547124536)|STATEMENT_EXECUTE|[166]
02:36:47.0 (547140140)|VARIABLE_SCOPE_BEGIN|[166]|lookupId|Id|false|false
02:36:47.0 (547146410)|VARIABLE_ASSIGNMENT|[166]|lookupId|null
02:36:47.0 (547149452)|STATEMENT_EXECUTE|[167]
02:36:47.0 (547159486)|HEAP_ALLOCATE|[163]|Bytes:5
02:36:47.0 (547175777)|VARIABLE_ASSIGNMENT|[163]|item|null
02:36:47.0 (547188593)|STATEMENT_EXECUTE|[178]
02:36:47.0 (547196056)|HEAP_ALLOCATE|[158]|Bytes:5
02:36:47.0 (547206230)|VARIABLE_SCOPE_BEGIN|[158]|fieldKey|String|false|false
02:36:47.0 (547213343)|VARIABLE_ASSIGNMENT|[158]|fieldKey|"ReportsToId"
02:36:47.0 (547216496)|STATEMENT_EXECUTE|[158]
02:36:47.0 (547218029)|STATEMENT_EXECUTE|[159]
02:36:47.0 (547222813)|HEAP_ALLOCATE|[159]|Bytes:4
02:36:47.0 (547239168)|VARIABLE_SCOPE_BEGIN|[159]|lookupIds|Set<Id>|true|false
02:36:47.0 (547260711)|VARIABLE_ASSIGNMENT|[159]|lookupIds|[]|0x6a240c11
02:36:47.0 (547263743)|STATEMENT_EXECUTE|[160]
02:36:47.0 (547267602)|HEAP_ALLOCATE|[160]|Bytes:4
02:36:47.0 (547274411)|VARIABLE_SCOPE_BEGIN|[160]|lookupMap|Map<Id,List<ANY>>|true|false
02:36:47.0 (547283227)|VARIABLE_ASSIGNMENT|[160]|lookupMap|{}|0x12aee793
02:36:47.0 (547301571)|HEAP_ALLOCATE|[163]|Bytes:5
02:36:47.0 (547314423)|HEAP_ALLOCATE|[163]|Bytes:288
02:36:47.0 (547325520)|VARIABLE_SCOPE_BEGIN|[163]|item|Object|false|false
02:36:47.0 (547336658)|VARIABLE_ASSIGNMENT|[163]|item|"Map of size 71 too large to display"
02:36:47.0 (547339361)|STATEMENT_EXECUTE|[163]
02:36:47.0 (547340419)|STATEMENT_EXECUTE|[164]
02:36:47.0 (547344266)|VARIABLE_SCOPE_BEGIN|[164]|mItem|Map<String,ANY>|true|false
02:36:47.0 (547349918)|VARIABLE_ASSIGNMENT|[164]|mItem|"Map of size 71 too large to display"|0x409671f0
02:36:47.0 (547361757)|STATEMENT_EXECUTE|[165]
02:36:47.0 (547363310)|STATEMENT_EXECUTE|[166]
02:36:47.0 (547373425)|VARIABLE_SCOPE_BEGIN|[166]|lookupId|Id|false|false
02:36:47.0 (547377980)|VARIABLE_ASSIGNMENT|[166]|lookupId|null
02:36:47.0 (547380076)|STATEMENT_EXECUTE|[167]
02:36:47.0 (547389081)|HEAP_ALLOCATE|[163]|Bytes:5
02:36:47.0 (547413501)|VARIABLE_ASSIGNMENT|[163]|item|null
02:36:47.0 (547433263)|STATEMENT_EXECUTE|[178]
02:36:47.0 (547448512)|HEAP_ALLOCATE|[158]|Bytes:5
02:36:47.0 (547468547)|VARIABLE_SCOPE_BEGIN|[158]|fieldKey|String|false|false
02:36:47.0 (547476524)|VARIABLE_ASSIGNMENT|[158]|fieldKey|"OwnerId"
02:36:47.0 (547478976)|STATEMENT_EXECUTE|[158]
02:36:47.0 (547480033)|STATEMENT_EXECUTE|[159]
02:36:47.0 (547483761)|HEAP_ALLOCATE|[159]|Bytes:4
02:36:47.0 (547493634)|VARIABLE_SCOPE_BEGIN|[159]|lookupIds|Set<Id>|true|false
02:36:47.0 (547508829)|VARIABLE_ASSIGNMENT|[159]|lookupIds|[]|0x4dc84311
02:36:47.0 (547511161)|STATEMENT_EXECUTE|[160]
02:36:47.0 (547514483)|HEAP_ALLOCATE|[160]|Bytes:4
02:36:47.0 (547520010)|VARIABLE_SCOPE_BEGIN|[160]|lookupMap|Map<Id,List<ANY>>|true|false
02:36:47.0 (547528196)|VARIABLE_ASSIGNMENT|[160]|lookupMap|{}|0x6802a7bb
02:36:47.0 (547545903)|HEAP_ALLOCATE|[163]|Bytes:5
02:36:47.0 (547557961)|HEAP_ALLOCATE|[163]|Bytes:288
02:36:47.0 (547569253)|VARIABLE_SCOPE_BEGIN|[163]|item|Object|false|false
02:36:47.0 (547580450)|VARIABLE_ASSIGNMENT|[163]|item|"Map of size 71 too large to display"
02:36:47.0 (547583461)|STATEMENT_EXECUTE|[163]
02:36:47.0 (547584569)|STATEMENT_EXECUTE|[164]
02:36:47.0 (547588554)|VARIABLE_SCOPE_BEGIN|[164]|mItem|Map<String,ANY>|true|false
02:36:47.0 (547594151)|VARIABLE_ASSIGNMENT|[164]|mItem|"Map of size 71 too large to display"|0x409671f0
02:36:47.0 (547606144)|STATEMENT_EXECUTE|[165]
02:36:47.0 (547607532)|STATEMENT_EXECUTE|[166]
02:36:47.0 (547618049)|HEAP_ALLOCATE|[166]|Bytes:4
02:36:47.0 (547622234)|VARIABLE_SCOPE_BEGIN|[166]|lookupId|Id|false|false
02:36:47.0 (547758431)|VARIABLE_ASSIGNMENT|[166]|lookupId|"005280000056SduAAE"
02:36:47.0 (547764779)|STATEMENT_EXECUTE|[167]
02:36:47.0 (547766494)|STATEMENT_EXECUTE|[168]
02:36:47.0 (547782755)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:36:47.0 (547806995)|STATEMENT_EXECUTE|[169]
02:36:47.0 (547809507)|STATEMENT_EXECUTE|[170]
02:36:47.0 (547816096)|HEAP_ALLOCATE|[170]|Bytes:4
02:36:47.0 (547853768)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:36:47.0 (547858381)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:-4
02:36:47.0 (547867128)|STATEMENT_EXECUTE|[172]
02:36:47.0 (547893398)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:4
02:36:47.0 (547905880)|HEAP_ALLOCATE|[163]|Bytes:5
02:36:47.0 (547923244)|VARIABLE_ASSIGNMENT|[163]|item|null
02:36:47.0 (547934641)|STATEMENT_EXECUTE|[178]
02:36:47.0 (547936152)|STATEMENT_EXECUTE|[179]
02:36:47.0 (547942140)|METHOD_ENTRY|[179]|01p2800000EnCqi|RelatedListDataGridController.getLookupObjects(Set<Id>)
02:36:47.0 (547949822)|VARIABLE_SCOPE_BEGIN|[204]|lookupIds|Set<Id>|true|false
02:36:47.0 (547959097)|VARIABLE_ASSIGNMENT|[204]|lookupIds|["005280000056SduAAE"]|0x4dc84311
02:36:47.0 (547966359)|HEAP_ALLOCATE|[206]|Bytes:5
02:36:47.0 (547969558)|STATEMENT_EXECUTE|[205]
02:36:47.0 (547970779)|STATEMENT_EXECUTE|[206]
02:36:47.0 (547973960)|HEAP_ALLOCATE|[206]|Bytes:4
02:36:47.0 (547991727)|HEAP_ALLOCATE|[206]|Bytes:4
02:36:47.0 (548028220)|HEAP_ALLOCATE|[206]|Bytes:4
02:36:47.0 (548080679)|VARIABLE_SCOPE_BEGIN|[206]|sobjectType|Schema.SObjectType|true|false
02:36:47.0 (548151091)|VARIABLE_ASSIGNMENT|[206]|sobjectType|"common.apex.runtime.impl.ApexSObjectTypeToken@220c7a2e"|0x220c7a2e
02:36:47.0 (548157128)|STATEMENT_EXECUTE|[207]
02:36:47.0 (548274857)|HEAP_ALLOCATE|[207]|Bytes:4
02:36:47.0 (548300448)|HEAP_ALLOCATE|[207]|Bytes:4
02:36:47.0 (548308371)|VARIABLE_SCOPE_BEGIN|[207]|sobjectName|String|false|false
02:36:47.0 (548318686)|VARIABLE_ASSIGNMENT|[207]|sobjectName|"User"
02:36:47.0 (548328591)|METHOD_ENTRY|[209]|01p2800000EnCqi|RelatedListDataGridController.isSafeObject(String)
02:36:47.0 (548335576)|VARIABLE_SCOPE_BEGIN|[281]|objName|String|false|false
